SOFTWARECOMPONENT	SWCOMPDESC	APPLICATIONCOMPONENT	APCOMPDESC	CHECKID	CATEGORY	MESSAGE	MSGTYPE	RETURNCODE	MSGIDENTIFIER	SEVERITY	COMPLEXITY	PROCAREA	PROCAREAL2	EFFORT	EFFORTFUNC	EFFORTTECH	NOTE	MIGRPOSSIBLE	MIGRIMPACT
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0001Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0002Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0003Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0004Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0005Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0006Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0007Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0008Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0009Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0010Department not maintained in tableCVIC_CP1_LINK in client000kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0001Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0002Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0003Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0004Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0005Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0006Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0007Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0008Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0009Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0010Department not maintained in tableCVIC_CP1_LINK in client001kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0001Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0002Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0003Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0004Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0005Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0001Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	3Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	4Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	5Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	6Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	7Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1VIP Indicator not mainatined in tableCVIC_CP4_LINK in client000kindly refer note 2210486	W	4	BPMD024	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1VIP Indicator not mainatined in tableCVIC_CP4_LINK in client001kindly refer note 2210486	W	4	BPMD024	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1VIP Indicator not mainatined in tableCVIC_CP4_LINK in client100kindly refer note 2210486	W	4	BPMD024	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1Marital Status not mainatined in tableCVIC_MARST_LINK in client000kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	2Marital Status not mainatined in tableCVIC_MARST_LINK in client000kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	3Marital Status not mainatined in tableCVIC_MARST_LINK in client000kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	4Marital Status not mainatined in tableCVIC_MARST_LINK in client000kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	5Marital Status not mainatined in tableCVIC_MARST_LINK in client000kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1Marital Status not mainatined in tableCVIC_MARST_LINK in client001kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	2Marital Status not mainatined in tableCVIC_MARST_LINK in client001kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	3Marital Status not mainatined in tableCVIC_MARST_LINK in client001kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	4Marital Status not mainatined in tableCVIC_MARST_LINK in client001kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	5Marital Status not mainatined in tableCVIC_MARST_LINK in client001kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1Marital Status not mainatined in tableCVIC_MARST_LINK in client100kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	2Marital Status not mainatined in tableCVIC_MARST_LINK in client100kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	3Marital Status not mainatined in tableCVIC_MARST_LINK in client100kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	4Marital Status not mainatined in tableCVIC_MARST_LINK in client100kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	5Marital Status not mainatined in tableCVIC_MARST_LINK in client100kindly refer note 2210486	W	4	BPMD025	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	01Legal form not maintained in tableCVIC_LEGFORM_LNK in client000kindly refer note 2210486	W	4	BPMD026	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	02Legal form not maintained in tableCVIC_LEGFORM_LNK in client000kindly refer note 2210486	W	4	BPMD026	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0002Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0003Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0004Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0005Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0006Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0007Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0008Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0009Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0010Function not maintained in tableCVIC_CP2_LINK in client100kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	2Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	3Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	4Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	2Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1Authority not mainatined in tableCVIC_CP3_LINK in client100 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	7Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	6Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	5Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	4Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	3Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	2Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	1Authority not mainatined in tableCVIC_CP3_LINK in client001 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	7Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	6Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	5Authority not mainatined in tableCVIC_CP3_LINK in client000 kindly refer note 2210486	W	4	BPMD023	2	Simple	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
