PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY	CHECK_DEFECT
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_ME	   74	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSPAU_UI_START	SPAU Selection and Start			ZSPAU	SAP ECC 6.0	ZSPAU_UI_START		   74	The message class SPAU does not exist.	E	3					S		2	0600 060
R3TR	PROG	Programs	PROG	Program	ZNOTE_2120509	Manual activities for SAP Note 2088777			ZFIORI1	SAP ECC 6.0	ZNOTE_2120509		   75	Internal table GR_FUGRNAME[] is not addressed statically in the program	W	3		X			S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_TOP	   75	Internal table T_TAB1[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZMM_NEW_BACKLOG_REPORT	Backlog Report			Z001	SAP ECC 6.0	ZMM_NEW_BACKLOG_REPORT	ZMM_NEW_BACKLOG_REPORT_FORM	   75	No reads performed on field LV_KUNNR.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	SAPLZFG_PWDRESET				Z001	SAP ECC 6.0	SAPLZFG_PWDRESET	LZFG_PWDRESETF01	   75	Only use the statement EXIT in loops. Otherwise use the statement RETURN to exit processing blocks.	W	3					S		3	0500 360
R3TR	PROG	Programs	PROG	Program	ZSD_MISSING_PRICE	Material Missing Price Report			Z001	SAP ECC 6.0	ZSD_MISSING_PRICE	ZSD_MISSING_PRICE_TOP	   75	Syntax check warning. This warning is only displayed in SLIN Start ID with a letter. - Internal message code: MESSAGE GAF	W	3					S		3	1305 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	   75	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	   75	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZMM_WRAPPER_MRNB	Wrapper program for MRNB			Z001	SAP ECC 6.0	ZMM_WRAPPER_MRNB	ZMM_WRAPPER_MRNB_TOP	   75	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_TOP	   76	Internal table IT_TAB[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZMM_NEW_BACKLOG_REPORT	Backlog Report			Z001	SAP ECC 6.0	ZMM_NEW_BACKLOG_REPORT	ZMM_NEW_BACKLOG_REPORT_FORM	   76	No reads performed on field LV_MATNR.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_FORM01	   76	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR	   76	Syntax or Keyword MODIFY is Obsolete	E	2					O		2	MODIFY SCREEN
R3TR	PROG	Programs	PROG	Program	ZMM_OCEAN_ORDER_REPLACE	Ocean Order Replace			Z001	SAP ECC 6.0	ZMM_OCEAN_ORDER_REPLACE	ZMM_OCEAN_ORDER_TOP	   76	The current ABAP statement is obsolete. Explicit length specifications are necessary with types C, P, X, and N in the OO context Internal message code: TYPES 008	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	   76	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	   76	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_ME	   76	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZMM_WRAPPER_MRNB	Wrapper program for MRNB			Z001	SAP ECC 6.0	ZMM_WRAPPER_MRNB	ZMM_WRAPPER_MRNB_TOP	   76	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSPAU_UI_START	SPAU Selection and Start			ZSPAU	SAP ECC 6.0	ZSPAU_UI_START		   76	The message class SPAU does not exist.	E	3					S		2	0600 060
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   77	Internal table GT_1[] is not addressed statically in the program	W	3		X			S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   77	No reads performed on field GT_1.	W	3		X			S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZMM_NEW_BACKLOG_REPORT	Backlog Report			Z001	SAP ECC 6.0	ZMM_NEW_BACKLOG_REPORT	ZMM_NEW_BACKLOG_REPORT_FORM	   77	No reads performed on field LV_KANBAN.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	SAPLZMM_UPD_VPACKS				Z001	SAP ECC 6.0	SAPLZMM_UPD_VPACKS	LZMM_UPD_VPACKSU01	   77	No reads performed on field LV_Z_ADDRESS.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI00	   77	No reads performed on structure TSP03.	W	3		X			S		3	0908 09C
R3TR	PROG	Programs	PROG	Program	ZSD_HEIJUNKA	Heijunka Enhancement			Z001	SAP ECC 6.0	ZSD_HEIJUNKA	ZSD_HEIJUNKA_FORM	   77	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	   77	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   77	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_MRM	   77	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZMM_INB_GR				Z001	SAP ECC 6.0	SAPLZMM_INB_GR	LZMM_INB_GRU01	   78	Internal table LT_DET[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   78	Internal table WA_1[] is not addressed statically in the program	W	3		X			S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZMM_NEW_BACKLOG_REPORT	Backlog Report			Z001	SAP ECC 6.0	ZMM_NEW_BACKLOG_REPORT	ZMM_NEW_BACKLOG_REPORT_FORM	   78	No reads performed on field LV_LIFNR.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZMM_PALLETS_UPDATE	Update ZMM_PALLETS Table			Z001	SAP ECC 6.0	ZMM_PALLETS_UPDATE	ZMM_PALLETS_UPDATE_FORM	   78	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_TOP	   78	Structure WA_FORECAST is not addressed statically in the program.	W	3					S		3	0906 09F
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	   78	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		   78	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_MRM	   78	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C		   78	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_PR00_UPLOAD	PR00 Upload program			Z001	SAP ECC 6.0	ZSD_PR00_UPLOAD	ZSD_PR00_UPLOAD_TOP	   78	The field WF_DATE is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	Z_SD_IF_TLMS	TLMS file upload program			Z001	SAP ECC 6.0	Z_SD_IF_TLMS	Z_SD_IF_TLMS_FORM	   78	The text symbol 001 is defined differently in the program and in the text pool.	W	3					S		3	1705 172
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   79	GT_2 stands for 2 fields, for internal table GT_2[], and for the table header line. The field GT_2 is not addressed statically in the program.	W	3		X			S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   79	Internal table GT_2[] is not addressed statically in the program	W	3		X			S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZFI_IF_ACH_NT	ACH Interface to Northern Trust			Z001	SAP ECC 6.0	ZFI_IF_ACH_NT	ZFI_IF_ACH_NT_F01	   79	No reads performed on field LV_RC.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZMM_KPM_REPORT	KPM Report			Z001	SAP ECC 6.0	ZMM_KPM_REPORT	ZMM_KPM_REPORT_FORM	   79	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	   79	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   79	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_MRM	   79	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		   79	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZMM_FIORI_FG				Z001	SAP ECC 6.0	SAPLZMM_FIORI_FG	LZMM_FIORI_FGTOP	   79	The field GC_S is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_PR00_UPLOAD	PR00 Upload program			Z001	SAP ECC 6.0	ZSD_PR00_UPLOAD	ZSD_PR00_UPLOAD_TOP	   79	The field WF_DATE1 is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   80	GT_3 stands for 2 fields, for internal table GT_3[], and for the table header line. The field GT_3 is not addressed statically in the program.	W	3		X			S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   80	Internal table GT_3[] is not addressed statically in the program	W	3		X			S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZTEST_SOLAS	ZSOLAS Report for Container weights			Z001	SAP ECC 6.0	ZTEST_SOLAS	ZTEST_SOLAS_TOP	   80	No reads performed on internal table GT_VBAP[].	W	3					S		3	0908 09D
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_FORM01	   80	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   80	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_MRM	   80	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZMM_FIORI_FG				Z001	SAP ECC 6.0	SAPLZMM_FIORI_FG	LZMM_FIORI_FGTOP	   80	The field GC_H is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSYCM_DISPLAY_SIMP	Display simplifications that affect custom code objects			ZUPD_SYCM	SAP ECC 6.0	ZSYCM_DISPLAY_SIMP	ZSYCM_DISPLAY_SIMP_TOP	   80	The field LC_CON_CRET is not addressed statically in the program.	W	3		X			S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_PR00_UPLOAD	PR00 Upload program			Z001	SAP ECC 6.0	ZSD_PR00_UPLOAD	ZSD_PR00_UPLOAD_TOP	   80	The field WA_DATE is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   81	GT_4 stands for 2 fields, for internal table GT_4[], and for the table header line. The field GT_4 is not addressed statically in the program.	W	3		X			S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   81	Internal table GT_4[] is not addressed statically in the program	W	3		X			S		3	0906 091
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	   81	Internal table LT_SO_ERROR1[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_TOP	   81	Structure WA_TAB is not addressed statically in the program.	W	3					S		3	0906 09F
R3TR	PROG	Programs	PROG	Program	SAPLZFG_PWDRESET				Z001	SAP ECC 6.0	SAPLZFG_PWDRESET	LZFG_PWDRESETF01	   81	Syntax check warning. This warning is only displayed in SLIN In "SELECT SINGLE ...", the WHERE condition for a key field does not test for equality or the FROM clause contains a join. This means the result is possibly not unique. Internal message code: MES	W	3					S		3	1305 102
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   81	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZRVA				Z001	SAP ECC 6.0	SAPLZRVA	LZRVAF01	   81	The current ABAP statement is obsolete. Untyped field symbols are not supported in the OO context. Use "FIELD-SYMBOLS ... TYPE ANY". ANY". Internal message code: FIELD-SYMBOLS 008	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_MRM	   81	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_IF_ARBILL_TO_HYPERION	Send AR Billing Details to Hyperion			Z001	SAP ECC 6.0	ZFI_IF_ARBILL_TO_HYPERION	ZFI_IF_ARBILL_TO_HYPERION_TOP	   81	The current ABAP statement is obsolete. You cannot use the "RANGES" statement within classes. Instead, use the "DATA" statement with the type "TYPE/LIKE RANGE OF". - Internal message code: RANGES 004	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_DELV_CREATE	Manual Delivery Creation Program			Z001	SAP ECC 6.0	ZSD_DELV_CREATE	ZINC_DELV_CREATE_TOP	   82	Internal table IT_F4[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU03	   82	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZSD_FORECAST	Forecast details			Z001	SAP ECC 6.0	ZSD_FORECAST	ZSD_FORECAST_TOP	   82	Structure WA_ERROR_LOG is not addressed statically in the program.	W	3					S		3	0906 09F
R3TR	PROG	Programs	PROG	Program	ZMM_IF_KANBAN_MASTER	Kanban Master Outbound Interface			Z001	SAP ECC 6.0	ZMM_IF_KANBAN_MASTER	ZMM_IF_KANBAN_MASTER_FORM	   82	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_ZOOR	Open Order Report			Z001	SAP ECC 6.0	ZSD_ZOOR	ZSD_ZOOR_TOP	   82	The current ABAP statement is obsolete. Explicit length specifications are necessary with types C, P, X, and N in the OO context Internal message code: TYPES 008	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_OPEN_ORDER_REPORT	Open Order Report			Z001	SAP ECC 6.0	ZSD_OPEN_ORDER_REPORT	ZSD_OPEN_ORDER_REPORT_TOP	   82	The current ABAP statement is obsolete. Explicit length specifications are necessary with types C, P, X, and N in the OO context Internal message code: TYPES 008	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_COMMON	   82	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB	ZMRM_CONST_MRM	   82	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_IF_ARBILL_TO_HYPERION	Send AR Billing Details to Hyperion			Z001	SAP ECC 6.0	ZFI_IF_ARBILL_TO_HYPERION	ZFI_IF_ARBILL_TO_HYPERION_TOP	   82	The current ABAP statement is obsolete. You cannot use the "RANGES" statement within classes. Instead, use the "DATA" statement with the type "TYPE/LIKE RANGE OF". - Internal message code: RANGES 004	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU03	   82	The field C_MSG is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_TOP	   82	The field REC is not addressed statically in the program.	W	3		X			S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZNOTE_2120509	Manual activities for SAP Note 2088777			ZFIORI1	SAP ECC 6.0	ZNOTE_2120509		   83	Internal table GT_TTYPNAME[] is not addressed statically in the program	W	3		X			S		3	0906 091
