PGMID	MAINOBJ	MAINOBJ_DESC	MAINPROG	OBJECT	OBJDESC	OBJNAME	OBJTEXT	LINENO	INCL	FRICETYPE	PACKAGE	SYSNAME	R_MAINOBJ	NOTE	TITLE	ERRORMSG	ORIGIN	ORIGIN_DESC	REF_OBJ_TYPE	REF_OBJ_NAME	REF_SUB_TYPE	REF_SUB_NAME	REF_INT_TYPE	REF_INT_NAME	SIMPLI_ID	CATEGORY	CATEG_DESC	COMPLEXITY	COMPLEX_DESC	AREA	AREA_DESC	INT_TYPE	INT_NAME
R3TR	TABL	Table	ZSDTRADE_INQORD_INPUT					0			ZSD	SAP ECC 6.0	ZSDTRADE_INQORD_INPUT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZIN_FPLT					0			Z001	SAP ECC 6.0	ZIN_FPLT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_KONV					0			Z001	SAP ECC 6.0	ZGF_KONV	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSCM_ORDERTYPES					0			ZGSRVCM	SAP ECC 6.0	ZSCM_ORDERTYPES	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSPCM_ORDERTYPES					0			ZGSRVCM	SAP ECC 6.0	ZSPCM_ORDERTYPES	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZCCSDLAB_CENTER					0			ZCS	SAP ECC 6.0	ZCCSDLAB_CENTER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZDD_SO_TRACKING					0			ZSD	SAP ECC 6.0	ZDD_SO_TRACKING	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSD_STLOC					0			ZSD	SAP ECC 6.0	ZSD_STLOC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSD_EDINV01					0			ZSD	SAP ECC 6.0	ZSD_EDINV01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZTRACCTG					0			ZSD	SAP ECC 6.0	ZTRACCTG	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZVESREP					0			ZSD	SAP ECC 6.0	ZVESREP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEPRI_MATNRPHASE					0			ZMM	SAP ECC 6.0	ZEPRI_MATNRPHASE	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEBTOSKLIN					0			ZMM	SAP ECC 6.0	ZEBTOSKLIN	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZOXEED0126					0			ZBW_TPI	SAP ECC 6.0	ZOXEED0126	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZELIFECYCL					0			ZCO	SAP ECC 6.0	ZELIFECYCL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZWH_KONV					0			Z001	SAP ECC 6.0	ZWH_KONV	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEME_VENDOR					0			ZMM	SAP ECC 6.0	ZEME_VENDOR	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_SI_KNA1					0			ZSD	SAP ECC 6.0	ZGF_SI_KNA1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZWOE_SAFE_ATP					0			ZZOP	SAP ECC 6.0	ZWOE_SAFE_ATP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZWH_KNKK					0			ZSD	SAP ECC 6.0	ZWH_KNKK	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_KNKK					0			ZSD	SAP ECC 6.0	ZGF_KNKK	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZC2SDWINS12					0			ZSD	SAP ECC 6.0	ZC2SDWINS12	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_KNVI					0			ZSD	SAP ECC 6.0	ZGF_KNVI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZWH_KNA1					0			ZSD	SAP ECC 6.0	ZWH_KNA1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_KNVA					0			ZSD	SAP ECC 6.0	ZGF_KNVA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_KNBK					0			ZSD	SAP ECC 6.0	ZGF_KNBK	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEMV01					0			ZCO	SAP ECC 6.0	ZEMV01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZIN_KNA1					0			ZMM	SAP ECC 6.0	ZIN_KNA1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSUBST_SDFI_PAY					0			ZSD	SAP ECC 6.0	ZSUBST_SDFI_PAY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZENGLOG					0			ZMM	SAP ECC 6.0	ZENGLOG	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_BSEG					0			ZFI	SAP ECC 6.0	ZGF_BSEG	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEPPDS_PLOCOPICS					0			ZPP	SAP ECC 6.0	ZEPPDS_PLOCOPICS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZBAPIORDER					0			ZZOP	SAP ECC 6.0	ZBAPIORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSDTRADE_DETAIL					0			ZSD	SAP ECC 6.0	ZSDTRADE_DETAIL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZUPR_KUNNR_QTY					0			ZUPR	SAP ECC 6.0	ZUPR_KUNNR_QTY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZC2SDWINS13					0			ZSD	SAP ECC 6.0	ZC2SDWINS13	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_MAKT					0			ZMM	SAP ECC 6.0	ZGF_MAKT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZMM_IC_INFO					0			ZSD	SAP ECC 6.0	ZMM_IC_INFO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_MARA					0			ZMM	SAP ECC 6.0	ZGF_MARA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEASN_TO_APO					0			ZAPO	SAP ECC 6.0	ZEASN_TO_APO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSD_QUADRA_STD					0			ZSD	SAP ECC 6.0	ZSD_QUADRA_STD	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZMEDTR_SKUDELAY_GPH					0			ZSD	SAP ECC 6.0	ZMEDTR_SKUDELAY_GPH	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZFI_STLOCPC					0			ZMM	SAP ECC 6.0	ZFI_STLOCPC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSD_PEX_MATNR					0			ZSD	SAP ECC 6.0	ZSD_PEX_MATNR	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZAPOBTO					0			ZAPO	SAP ECC 6.0	ZAPOBTO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEPRI_MATNR_S					0			ZMM	SAP ECC 6.0	ZEPRI_MATNR_S	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZE12NCSTATUS					0			ZSD	SAP ECC 6.0	ZE12NCSTATUS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZC2CSD_PICKING					0			ZSD	SAP ECC 6.0	ZC2CSD_PICKING	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZIN_FPLT					0			Z001	SAP ECC 6.0	ZIN_FPLT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	FPLAA					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZWH_FPLT					0			Z001	SAP ECC 6.0	ZWH_FPLT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	FPLAA					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZBW_CID_ATPW					0			ZSD	SAP ECC 6.0	ZBW_CID_ATPW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZEPRI_MATNR_PHASE_S					0			ZMM	SAP ECC 6.0	ZEPRI_MATNR_PHASE_S	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZPMMOULDS					0			ZMM	SAP ECC 6.0	ZPMMOULDS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	EQUI					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_MARC					0			ZMM	SAP ECC 6.0	ZGF_MARC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZVESALCN_INVOIC_ENH					0			ZSD	SAP ECC 6.0	ZVESALCN_INVOIC_ENH	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZBW_CID_ATP					0			ZSD	SAP ECC 6.0	ZBW_CID_ATP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZCO09CS_LINE					0			ZSD	SAP ECC 6.0	ZCO09CS_LINE	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZINVRPT					0			ZSD	SAP ECC 6.0	ZINVRPT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZESLOCPICK					0			ZAPO	SAP ECC 6.0	ZESLOCPICK	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSD_EDINV02					0			ZSD	SAP ECC 6.0	ZSD_EDINV02	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSDTRADE_LISTI					0			ZSD	SAP ECC 6.0	ZSDTRADE_LISTI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZECMO					0			ZSD	SAP ECC 6.0	ZECMO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZWH_LFA1					0			ZSD	SAP ECC 6.0	ZWH_LFA1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZECM0					0			ZSD	SAP ECC 6.0	ZECM0	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZVAPMA					0			ZGSRVCM	SAP ECC 6.0	ZVAPMA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSDTRADE_MATCRIT					0			ZSD	SAP ECC 6.0	ZSDTRADE_MATCRIT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_MARM					0			ZMM	SAP ECC 6.0	ZGF_MARM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZARPART					0			ZFI	SAP ECC 6.0	ZARPART	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSDTRADE_MAXDISP					0			ZSD	SAP ECC 6.0	ZSDTRADE_MAXDISP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZZTWELZ					0			ZCS	SAP ECC 6.0	ZZTWELZ	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KNA1					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSH_LIST_P					0			ZMM	SAP ECC 6.0	ZSH_LIST_P	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZGF_MBEW					0			ZMM	SAP ECC 6.0	ZGF_MBEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZCO_COSTSPLIT					0			ZCO	SAP ECC 6.0	ZCO_COSTSPLIT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KEKO					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZMFG_SCRAP					0			ZCO	SAP ECC 6.0	ZMFG_SCRAP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KEKO					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZMFG_SCRAPALV					0			ZCO	SAP ECC 6.0	ZMFG_SCRAPALV	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KEKO					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSDCOND					0			ZSD	SAP ECC 6.0	ZSDCOND	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KEKO					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZVBAP					0			ZSD	SAP ECC 6.0	ZVBAP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZCO09CS01					0			ZSD	SAP ECC 6.0	ZCO09CS01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZCO09CS01STR					0			ZSD	SAP ECC 6.0	ZCO09CS01STR	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZLIPOV					0			ZSD	SAP ECC 6.0	ZLIPOV	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZSD_SYNC_SERNR					0			ZSD	SAP ECC 6.0	ZSD_SYNC_SERNR	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZC2CMM_ROTT_T004					0			ZMM	SAP ECC 6.0	ZC2CMM_ROTT_T004	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZOXEED0200					0			ZBW	SAP ECC 6.0	ZOXEED0200	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZBWAPOBTO					0			ZBW	SAP ECC 6.0	ZBWAPOBTO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZOXEED0198					0			ZBW	SAP ECC 6.0	ZOXEED0198	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZOXEED0199					0			ZBW	SAP ECC 6.0	ZOXEED0199	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZFDC_RF_STOCK					0			ZAPO	SAP ECC 6.0	ZFDC_RF_STOCK	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	TABL	Table	ZABSEG_SUBST					0			ZFI	SAP ECC 6.0	ZABSEG_SUBST	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
